meeting_date,meeting_is_night,meeting_is_trial,meeting_region,venue_name,venue_state,venue_country,club_name,race_number,race_name,race_start_time,race_division,race_distance,race_distance_is_approx,race_min_hcp_weight,track_name,track_code_3,track_code_5,rail_position,condition_jockey,condition_sex,condition_age,condition_class,condition_weight,condition_group,prize_1st,prize_2nd,prize_3rd,race_record,race_starters,race_margin_1,race_margin_2,race_duration,race_sectional_distance,race_sectional_time,race_going,horse_name,horse_foaled_on,horse_country,horse_sex,horse_colour,horse_location,sire_name,sire_country,dam_name,dam_country,sire_of_dam_name,sire_of_dam_country,jockey_name,trainer_name,owner_name,tab_no,earnings_to_date,emergency,gear_changes,barrier_no,abnormal_finish,position_finish,position_settling,position_1200m,position_800m,position_400m,blinkers_on,favourite,dead_heat,margin,margin_official,weight_carried,weight_adjustment,stewards_report,scratched,apn_win_opening,apn_win_mid,apn_win_starting,tab_nsw_win_final,tab_nsw_plc_final
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,3,Tab.Com.Au Hcp (C2),15:13,,1516,FALSE,54,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Class 2,Handicap,,5300,1750,875,,10,1,1.5,91.23,600,36.57,Good 3,Emmylou,27/10/2009,AUS,M,gr,Casino,Aussie Rules,USA,Sure I'M Sure,AUS,Rising Rhythm,AUS,Corinne Miles,K J Randall,J D Springer,9,17590,FALSE,,4,,9,7,7,8,9,FALSE,FALSE,FALSE,5.2,,52,-2,,FALSE,,,26,26.8,5.6
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,3,Tab.Com.Au Hcp (C2),15:13,,1516,FALSE,54,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Class 2,Handicap,,5300,1750,875,,10,1,1.5,91.23,600,36.57,Good 3,Melwood,28/10/2011,AUS,G,b,Beaudesert,Home On The Grange,AUS,Shinko's Echo,AUS,Shinko Forest,IRE,A Badger,B Robinson,Pd & Pm Gray,8,18915,FALSE,,5,,10,10,10,10,10,TRUE,FALSE,FALSE,14.1,,54,,,FALSE,,,51,72.6,12.8
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,5,Winning Post Function Ctre-C1,16:29,,1100,FALSE,54,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Class 1,Handicap,,5300,1750,875,,12,1,SHH,64.3,600,35.8,Good 3,Jazzy Ruler,18/08/2012,AUS,M,b,Ballina,Tycoon Ruler,AUS,Buck 'N' Jazz,AUS,Buck's Pride,AUS,B Looker,T W Mccarthy,"Mrs L J McCarthy, R A Frappell, Mrs M M Frappell, G C Walker & P A Flanagan, Up The Bar Synd(Mgr: Mrs M Flanagan) & The Late Mail Racing Synd(Mgr: Mrs M Flanagan)",8,19200,FALSE,,9,,1,9,,9,5,TRUE,FALSE,FALSE,1,,56,,,FALSE,,,3.6,4.6,1.5
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,5,Winning Post Function Ctre-C1,16:29,,1100,FALSE,54,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Class 1,Handicap,,5300,1750,875,,12,1,SHH,64.3,600,35.8,Good 3,Current Figures,19/09/2011,AUS,M,br/bl,Beaudesert,Collate,AUS,Ocky,AUS,Anglia,AUS,D Hayse,B Robinson,C J Wilson,6,5150,FALSE,,3,,2,5,,5,6,TRUE,FALSE,FALSE,1,1,56,,,FALSE,,,21,42,11.4
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,5,Winning Post Function Ctre-C1,16:29,,1100,FALSE,54,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Class 1,Handicap,,5300,1750,875,,12,1,SHH,64.3,600,35.8,Good 3,Dashing Win,7/11/2011,AUS,M,b,Casino,Commands,AUS,Crackle Dash,AUS,Hennessy,USA,M Paget,L J Clapham,"S Clapham, B J Donaldson, A Eveston & Ms J Clapham",7,16080,FALSE,,1,,3,4,,4,3,FALSE,TRUE,FALSE,1.1,SHH,56,,,FALSE,,,2.8,2.4,1.7
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,5,Winning Post Function Ctre-C1,16:29,,1100,FALSE,54,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Class 1,Handicap,,5300,1750,875,,12,1,SHH,64.3,600,35.8,Good 3,Spun Hard,18/09/2011,AUS,M,b/br,Murwillumbah,Hard Spun,USA,Be Mine,AUS,Belong To Me,USA,W D'Avila,Paul Robbins,P D & Mrs P M Gray,12,21030,FALSE,,5,,4,12,,12,10,TRUE,FALSE,FALSE,1.5,,56,,,FALSE,,,15,14.2,3.5
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,5,Winning Post Function Ctre-C1,16:29,,1100,FALSE,54,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Class 1,Handicap,,5300,1750,875,,12,1,SHH,64.3,600,35.8,Good 3,Aimee's Game,30/09/2011,AUS,M,b,Ballina,Playing Hours,USA,Hi Tension,AUS,Secret Savings,USA,R Spokes,D W Dwane,Miss L S Cook & J D Dwane,5,5075,FALSE,,2,,5,10,,10,11,TRUE,FALSE,FALSE,2.6,,56.5,,,FALSE,,,10,11.5,2.6
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,5,Winning Post Function Ctre-C1,16:29,,1100,FALSE,54,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Class 1,Handicap,,5300,1750,875,,12,1,SHH,64.3,600,35.8,Good 3,Northern Wings,17/11/2013,AUS,F,br,Beaudesert,Northern Meteor,AUS,Butterfly Theory,AUS,Fasliyev,USA,A Badger,B Robinson,Pd & Pm Gray,10,9540,FALSE,,4,,6,11,,11,12,FALSE,FALSE,FALSE,4,,56,,,FALSE,,,51,51.5,8
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,5,Winning Post Function Ctre-C1,16:29,,1100,FALSE,54,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Class 1,Handicap,,5300,1750,875,,12,1,SHH,64.3,600,35.8,Good 3,One More Tisha,7/09/2013,AUS,F,b/br,Lismore,Onemorenomore,AUS,More Tisha,AUS,More Than Ready,USA,S Traecey,C J O'Reilly,C J O'Reilly,11,11600,FALSE,,8,,7,2,,2,1,TRUE,FALSE,FALSE,4.1,,56,,,FALSE,,,15,37.7,6.2
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,5,Winning Post Function Ctre-C1,16:29,,1100,FALSE,54,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Class 1,Handicap,,5300,1750,875,,12,1,SHH,64.3,600,35.8,Good 3,Ready Zaim Fire,15/11/2011,AUS,G,br/bl,Coffs Harbour,Za-Im,GB,Goodnight Kiss,AUS,Sir Laurence,NZ,M Bennett,B D Bellamy,"P J Wood, R J White & Moonee Park Pty Ltd (Mgr: K Albert)",3,12200,FALSE,,10,,8,3,,3,4,TRUE,FALSE,FALSE,8.2,,58,,,FALSE,,,8,12.6,3.4
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,5,Winning Post Function Ctre-C1,16:29,,1100,FALSE,54,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Class 1,Handicap,,5300,1750,875,,12,1,SHH,64.3,600,35.8,Good 3,Les Remarquables,14/11/2009,AUS,M,ch,Casino,Monashee Mountain,USA,Callaina,NZ,Howbaddouwantit,USA,J Woodhouse,Amy Usher,Glenn Walter Pty Ltd (Mgr: G R Walter),2,10625,FALSE,,6,,9,8,,8,8,FALSE,FALSE,FALSE,8.3,,56,-2,,FALSE,,,17,15.2,3.3
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,5,Winning Post Function Ctre-C1,16:29,,1100,FALSE,54,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Class 1,Handicap,,5300,1750,875,,12,1,SHH,64.3,600,35.8,Good 3,Jetty Beach,2/09/2012,AUS,M,br,Coffs Harbour,Jet Spur,AUS,Myrtle Beach,AUS,Bluebird,USA,C P Franklin,J Hardy,Clare Park Thoroughbreds Syndicate (Mgr: Miss J D Hardy),9,16685,FALSE,,7,,10,7,,7,9,FALSE,FALSE,FALSE,10.3,,56,,,FALSE,,,51,64.3,8.1
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,5,Winning Post Function Ctre-C1,16:29,,1100,FALSE,54,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Class 1,Handicap,,5300,1750,875,,12,1,SHH,64.3,600,35.8,Good 3,Crazy As Zou,11/11/2011,AUS,M,b,Bogangar,Zizou,AUS,Champagne Crazy,AUS,Eagle Eyed,USA,Olivia Pickering,D Chujo,Ms T L Drake & Mr D Chujo,4,7670,FALSE,,11,,11,6,,6,7,FALSE,FALSE,FALSE,14,,54,-3,,FALSE,,,26,46.6,9.3
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,5,Winning Post Function Ctre-C1,16:29,,1100,FALSE,54,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Class 1,Handicap,,5300,1750,875,,12,1,SHH,64.3,600,35.8,Good 3,Bitty,17/09/2013,AUS,F,b,Lismore,Court Command,AUS,Bahamian Beauty,AUS,Peintre Celebre,USA,Carla Dougherty,S Pepper,"M I Pepper, Ms S L Pepper, Miss K L Pepper, Miss E C Fergusson & Ms S Farnham",1,10620,FALSE,,12,,12,1,,1,2,TRUE,FALSE,FALSE,16.9,,55,-3,,FALSE,,,9,7,2.2
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,2,X X X X Gold Mdn Hcp,14:38,,1400,FALSE,56,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Maiden,Handicap,,5300,1750,875,,13,0.8,1.3,84.9,600,36.9,Good 3,Gypsy Wild,5/12/2012,AUS,G,ch,Gold Coast,Duke Of Marmalade,IRE,Cigano,AUS,Encosta De Lago,AUS,M Bennett,K Loy,"D L Pleasance, Mrs C Pleasance & Ms K A Loy",1,300,FALSE,,1,,1,6,,7,7,TRUE,TRUE,FALSE,0.8,,58,,,FALSE,,,4,4.1,2
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,2,X X X X Gold Mdn Hcp,14:38,,1400,FALSE,56,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Maiden,Handicap,,5300,1750,875,,13,0.8,1.3,84.9,600,36.9,Good 3,Wensley Road,18/09/2010,AUS,G,br/bl,Ipswich,Southern Image,USA,Equivescence,AUS,Zoffany,USA,D Hayse,R Drysdale,R Drysdale,13,4925,FALSE,,11,,2,1,,1,1,TRUE,FALSE,FALSE,0.8,0.8,56.5,,,FALSE,,,21,19.3,5
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,2,X X X X Gold Mdn Hcp,14:38,,1400,FALSE,56,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Maiden,Handicap,,5300,1750,875,,13,0.8,1.3,84.9,600,36.9,Good 3,Departure Tax,28/08/2010,AUS,M,b,Grafton,Ad Valorem,USA,In Orbit,AUS,Sackford,USA,B Looker,Julie Hodder,B J Thomas & Mrs M D Thomas,6,12190,FALSE,,3,,3,8,,6,3,TRUE,FALSE,FALSE,2.1,1.3,56.5,,,FALSE,,,4.8,4.4,2.2
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,2,X X X X Gold Mdn Hcp,14:38,,1400,FALSE,56,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Maiden,Handicap,,5300,1750,875,,13,0.8,1.3,84.9,600,36.9,Good 3,Comm And Cents,15/10/2012,AUS,G,b,Coffs Harbour,Court Command,AUS,Western Cent,AUS,Best Western,AUS,C P Franklin,J Hardy,Miss J Hardy,4,1360,FALSE,"Blinkers Off, Winkers First Time",4,,4,4,,5,4,FALSE,FALSE,FALSE,2.8,,57,,,FALSE,,,15,20.3,6.4
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,2,X X X X Gold Mdn Hcp,14:38,,1400,FALSE,56,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Maiden,Handicap,,5300,1750,875,,13,0.8,1.3,84.9,600,36.9,Good 3,Up There Kawana,31/08/2011,AUS,G,gr,Coffs Harbour,Aussie Rules,USA,The Zealot,AUS,Bellotto,USA,W D'Avila,B D Bellamy,K W Sams,12,19745,FALSE,,5,,5,11,,12,10,TRUE,FALSE,FALSE,3.6,,56.5,,,FALSE,,,5,5.7,2
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,2,X X X X Gold Mdn Hcp,14:38,,1400,FALSE,56,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Maiden,Handicap,,5300,1750,875,,13,0.8,1.3,84.9,600,36.9,Good 3,Oakfield Cecilia,28/11/2011,AUS,M,b,Beaudesert,Mutawaajid,AUS,Oakfield Queen,AUS,Naturalism,NZ,A Badger,B Robinson,B Mackenzie & Dr C Tipping,8,1100,FALSE,,9,,6,10,,8,9,FALSE,FALSE,FALSE,6.3,,56.5,,,FALSE,,,41,55.8,11.7
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,2,X X X X Gold Mdn Hcp,14:38,,1400,FALSE,56,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Maiden,Handicap,,5300,1750,875,,13,0.8,1.3,84.9,600,36.9,Good 3,Legend Lass,10/10/2011,AUS,M,br,Casino,Falvelon,AUS,Velyell,AUS,Encores,NZ,M Paget,L J Clapham,"G Mason, K Mason, B Wornes, Ms M Armstrong, G Ping Kee",2,7605,FALSE,,13,,7,3,,2,2,TRUE,FALSE,FALSE,6.4,,57.5,,,FALSE,,,7,7.9,2.2
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,2,X X X X Gold Mdn Hcp,14:38,,1400,FALSE,56,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Maiden,Handicap,,5300,1750,875,,13,0.8,1.3,84.9,600,36.9,Good 3,Shadow Rising,4/11/2010,AUS,G,b,Murwillumbah,Storm Shadow,AUS,In Joke,AUS,Rory's Jester,AUS,Corinne Miles,Trevor Burgess,T J Burgess & Ms J J Burgess,10,1135,FALSE,Tongue Tie Off,7,,8,5,,4,5,FALSE,FALSE,FALSE,9,,53.5,-3,,FALSE,,,21,11.5,3
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,2,X X X X Gold Mdn Hcp,14:38,,1400,FALSE,56,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Maiden,Handicap,,5300,1750,875,,13,0.8,1.3,84.9,600,36.9,Good 3,Sashay Away,14/10/2012,AUS,M,gr,Murwillumbah,Walking Or Dancing,NZ,Paper Gypsy,AUS,Woodman,USA,R Spokes,Carolyn Halliday,"Miss S A Smith, Miss M L Hansen & Miss S Woolway",9,300,FALSE,,12,,9,12,,9,8,FALSE,FALSE,FALSE,9.8,,56.5,,,FALSE,,,41,50.2,16.5
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,2,X X X X Gold Mdn Hcp,14:38,,1400,FALSE,56,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Maiden,Handicap,,5300,1750,875,,13,0.8,1.3,84.9,600,36.9,Good 3,Lone Marksman,19/09/2012,AUS,G,b,Beaudesert,Big Brown,USA,Zastava,AUS,Encosta De Lago,AUS,S Traecey,B Robinson,P D & P M Gray,3,800,FALSE,,10,,10,2,,3,6,TRUE,FALSE,FALSE,14.5,,57.5,,,FALSE,,,21,41.8,10
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,2,X X X X Gold Mdn Hcp,14:38,,1400,FALSE,56,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Maiden,Handicap,,5300,1750,875,,13,0.8,1.3,84.9,600,36.9,Good 3,Blaireau Eagle,25/09/2012,AUS,M,b,Beaudesert,Clang,AUS,My Eagle,NZ,Danehill,USA,T Treichel,Diane Murphy,Mrs C Badger & P W Badger,5,0,FALSE,,2,FL,,9,,11,,FALSE,FALSE,FALSE,0,,56.5,,,FALSE,,,31,54.5,9.9
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,2,X X X X Gold Mdn Hcp,14:38,,1400,FALSE,56,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Maiden,Handicap,,5300,1750,875,,13,0.8,1.3,84.9,600,36.9,Good 3,Milady Duchess,18/10/2011,AUS,M,b,Murwillumbah,Minardi,USA,Madame Halsey,AUS,Admiralty,USA,Noriyuki Masuda,Carolyn Halliday,"M D Hayward, Mrs C J Halliday, Mrs C D Hayward, R G O'Neill, C List, B Johnstone, C J McDonald & I F Halliday",7,4210,FALSE,,8,FL,,7,,10,,FALSE,FALSE,FALSE,0,,55,-1.5,,FALSE,,,13,22.4,6
4/02/2017,FALSE,FALSE,C,Lismore,NSW,AUS,Lismore T.C.,2,X X X X Gold Mdn Hcp,14:38,,1400,FALSE,56,Lismore,LIS,LISMO,TRUE,Apprentices Can Claim,,,Maiden,Handicap,,5300,1750,875,,13,0.8,1.3,84.9,600,36.9,Good 3,Stormy Deeds,1/10/2009,AUS,G,b,Casino,Storm Shadow,AUS,Abadeed,AUS,Majaahed,USA,Mikiko Nakao,K J Randall,Glenn Walter Pty Ltd (Mgr: G R Walter),11,4460,FALSE,Tongue Tie Off,6,FL,,13,,13,,TRUE,FALSE,FALSE,0,,53.5,-3,,FALSE,,,7,10.7,2.2
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,1,Holdfast Insurance Plate,12:43,,1000,FALSE,,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,2yo,Open,Set Weight With Penalties,,25500,7500,3400,,10,2.8,NS,58.93,608,34.34,Good 3,Sanadaat,16/08/2014,AUS,F,b,Morphettville,Not A Single Doubt,AUS,It's Fun,AUS,Real Quiet,USA,J Duffy,D & B Hayes & T Dabernig,Shadwell Stud Australasia Ltd (Mgr: G M Kelly),9,0,FALSE,Lugging Bit First Time,6,,1,3,,3,3,FALSE,FALSE,FALSE,2.8,,54.5,,,FALSE,7.5,,7.5,9.4,2.5
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,1,Holdfast Insurance Plate,12:43,,1000,FALSE,,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,2yo,Open,Set Weight With Penalties,,25500,7500,3400,,10,2.8,NS,58.93,608,34.34,Good 3,All Eez,14/11/2014,AUS,C,b,Angaston,Exceed And Excel,AUS,Equiparada,ARG,Editor's Note,USA,Damien Thornton,Tony Mcevoy,Sheikh Mohammed Bin Khalifa Al Maktoum,1,2400,FALSE,"Cross Over Noseband First Time, Blinkers Off First Time",1,,2,5,,5,5,FALSE,TRUE,FALSE,2.8,2.8,56.5,,,FALSE,3.3,,3.4,3.6,1.6
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,1,Holdfast Insurance Plate,12:43,,1000,FALSE,,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,2yo,Open,Set Weight With Penalties,,25500,7500,3400,,10,2.8,NS,58.93,608,34.34,Good 3,Jolie Rose,9/09/2014,AUS,F,b,Murray Bridge,Your Song,AUS,Celebrity Rose,AUS,Peintre Celebre,USA,J Holder,Michael Hickmott,"Miss J Kluske, Ms J Horvat, S Thorneycroft, S Davis, D Pilkington, S Corden, D Clonan, M Burbidge, T M Clonan, Top 4m (Mgr: B P Howell), Ms T Stoll & H.O.B.O. Racing (Mgr: N J Aiken)",8,15000,FALSE,,8,,3,2,,2,2,TRUE,TRUE,FALSE,2.9,NS,54.5,,,FALSE,3.2,,3.4,3.3,1.4
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,1,Holdfast Insurance Plate,12:43,,1000,FALSE,,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,2yo,Open,Set Weight With Penalties,,25500,7500,3400,,10,2.8,NS,58.93,608,34.34,Good 3,Tabbing,27/08/2014,AUS,G,b,Morphettville,Your Song,AUS,Tabulated,AUS,Exceed And Excel,AUS,J Bowditch,Jon O'Connor,R Wadih & McPhee Racing (Mgr: P McPhee),7,900,FALSE,Cheekers Off First Time,7,,4,1,,1,1,FALSE,FALSE,FALSE,3.6,,56.5,,,FALSE,5.5,7,4.8,6.3,2.2
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,1,Holdfast Insurance Plate,12:43,,1000,FALSE,,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,2yo,Open,Set Weight With Penalties,,25500,7500,3400,,10,2.8,NS,58.93,608,34.34,Good 3,Unscopeable,31/10/2014,AUS,F,br,Morphettville,Duporth,AUS,Klatch,AUS,Anabaa,USA,Jamie Kah,Chris Bieg,"Mrs S Bieg, T M Snelling, L Williams, A J Larkin, Ms A Barry, K Nikkhah, H G Tsimiklis, M D Pickering, Z McDonald, Ms R Macleod & R E Stirling",10,0,FALSE,"Bit Lifter First Time, Race Plates First Time",10,,5,6,,6,6,FALSE,FALSE,FALSE,4.5,,54.5,,,FALSE,17,,18,25.9,5.1
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,1,Holdfast Insurance Plate,12:43,,1000,FALSE,,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,2yo,Open,Set Weight With Penalties,,25500,7500,3400,,10,2.8,NS,58.93,608,34.34,Good 3,Sharing Secrets,29/09/2014,AUS,C,ch,Morphettville,Testa Rossa,AUS,Secretary's Secret,AUS,Exceed And Excel,AUS,Eran Boyd,L Macdonald & A Gluyas,"S J Chambers, J S Rogers, R J Raw, Mrs R Raw, D J Wilkey, P A Hodby, P J Hill, C B Taylor, Dr Jm Rogers, G R Watson, D I Bingley, D G Sarich, J S Atkinson, D R Smith ,r J Danzic & Country Life(Mgr: J T Hazeal)",5,0,FALSE,,4,,6,10,,10,9,FALSE,FALSE,FALSE,4.6,,54.5,-2,,FALSE,17,,21,24.2,5.5
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,1,Holdfast Insurance Plate,12:43,,1000,FALSE,,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,2yo,Open,Set Weight With Penalties,,25500,7500,3400,,10,2.8,NS,58.93,608,34.34,Good 3,Littlebitfunny,18/09/2014,AUS,G,b,Morphettville,Your Song,AUS,Vetorisc,AUS,Vettori,IRE,P Gatt,K M Sweeney,"K M Sweeney, J M Vale, R A Lawrie, Mrs M Lawrie, T J Woodward,g J Andrew,mrs K Andrew, Ms T S L McGrath, J A Smyth, Mrs G E Smyth, R A Buckley & Mrs S Buckley",2,0,FALSE,"Lugging Bit First Time, Gelded ",2,,7,7,,7,7,FALSE,FALSE,FALSE,7.2,,56.5,,,FALSE,31,,26,41.8,6.6
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,1,Holdfast Insurance Plate,12:43,,1000,FALSE,,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,2yo,Open,Set Weight With Penalties,,25500,7500,3400,,10,2.8,NS,58.93,608,34.34,Good 3,Bris Vegas,14/09/2014,AUS,G,b,Morphettville,Ilovethiscity,AUS,Spirit Of Sienna,AUS,Invincible Spirit,IRE,Todd Pannell,Ryan Balfour,"D G Wilson, Z N Wilson, Mrs J Whalley & C D Kachel",6,900,FALSE,,3,,8,4,,4,4,FALSE,FALSE,FALSE,7.3,,56.5,,,FALSE,61,,61,33.7,6.6
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,1,Holdfast Insurance Plate,12:43,,1000,FALSE,,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,2yo,Open,Set Weight With Penalties,,25500,7500,3400,,10,2.8,NS,58.93,608,34.34,Good 3,Nick's Night Out,19/09/2014,AUS,C,ch,Morphettville,Nicconi,AUS,Heavenly Night,USA,Woodman,USA,C Lindop,L Macdonald & A Gluyas,"Mrs C J McAuliffe, Ms S J Macdonald, Ms D L Morley, R A Giles, C A Price, M I Chalker, M W A Farquhar, P C Bock, B M Cefai, S J Bosley, R J Raw, Mrs R Raw, W J Butterfield, R Langdon, R C Warland, C S Clarke, J Weckert, Mrs G Weckert, B J Joyce",4,0,FALSE,,5,,9,8,,8,8,FALSE,FALSE,FALSE,7.5,,56.5,,,FALSE,8,10,9,8.6,2.3
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,1,Holdfast Insurance Plate,12:43,,1000,FALSE,,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,2yo,Open,Set Weight With Penalties,,25500,7500,3400,,10,2.8,NS,58.93,608,34.34,Good 3,Mazzaro,23/10/2014,AUS,C,b,Angaston,Nicconi,AUS,Chocaholic,AUS,General Nediym,AUS,B Claridge,Tony Mcevoy,"Mystery Downs (Mgr: F W Cook), Pipeliner Bloodstock Pty Ltd (Mgr: W G Mitchell), M J Davidson, N C Blake, P H Smith, Mrs S R Smith, Mrs R Smith, D P Smith, Dr N J Babich, G C Babich, R Macey, G S Tucker, A Porreca, Mrs C M Cook, M M Pace, Mrs S M Deboar, M Crawford, D W Crawford & M R Emes",3,0,FALSE,"Blinkers First Time, Lugging Bit First Time",9,,10,9,,9,10,TRUE,FALSE,FALSE,9.6,,56.5,,,FALSE,8.5,,8.5,12,3.7
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,2,Hughes Chauffeured Limo's-Bm82,13:18,,1400,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 82,Handicap,,25500,7500,3400,,7,NK,0.8,84.59,608,34.66,Good 3,Sullivan Bay,8/09/2012,AUS,M,br,Morphettville,Nicconi,AUS,Sorren Tessa,AUS,Red Ransom,USA,J Duffy,D & B Hayes & T Dabernig,"U Vass, Mrs S Senyuvali D A Hayes, G Blundo, G Zeine, G Panopoulos, J Addamo, J Pavlovic, Miss N Henley, R Coniglione & C Kontos",5,115040,FALSE,,1,,1,1,,1,1,FALSE,FALSE,FALSE,0.3,,54,,,FALSE,4.2,,4.6,4.9,2.8
